uwbtime,uwbx,uwby,uwbz
26.4421,0.507646,-1.17206,1.70027
26.4588,0.521238,-1.23126,1.61547
26.4919,0.537546,-1.19691,1.59721
26.5085,0.57624,-1.14792,1.64183
26.5254,0.553118,-1.19902,1.69116
26.5417,0.561088,-1.16555,1.5643
26.5584,0.591007,-1.19525,1.70281
26.5918,0.625401,-1.14235,1.62691
26.6084,0.637322,-1.18608,1.60868
26.6248,0.607077,-1.10559,1.61696
26.6415,0.614908,-1.17654,1.63142
26.6582,0.606126,-1.16843,1.60927
26.6749,0.594614,-1.14301,1.64203
26.6914,0.65453,-1.18441,1.71373
26.708,0.610991,-1.14992,1.65898
26.7246,0.598017,-1.16124,1.56331
26.7414,0.642629,-1.14281,1.56305
26.758,0.612192,-1.1571,1.60705
26.7746,0.636969,-1.15957,1.65933
26.7911,0.685197,-1.11242,1.55812
26.8078,0.629479,-1.12396,1.61241
26.8245,0.630708,-1.10014,1.70505
26.841,0.678164,-1.11942,1.61082
26.8576,0.642476,-1.12968,1.65255
26.8911,0.66951,-1.137,1.79324
26.9241,0.740404,-1.13127,1.7253
26.9409,0.659661,-1.11312,1.62932
26.9741,0.689753,-1.10146,1.61815
26.9906,0.618308,-1.13605,1.61647
27.0073,0.696457,-1.0656,1.64764
27.0239,0.621582,-1.08014,1.6195
27.041,0.690792,-1.08009,1.65219
27.0571,0.696042,-1.08693,1.648
27.0737,0.692445,-1.06223,1.55829
27.0904,0.696734,-1.10571,1.62244
27.1071,0.705118,-1.10898,1.67818
27.1237,0.739287,-1.04273,1.57926
27.1407,0.760575,-1.09725,1.60717
27.157,0.71232,-1.0769,1.58747
27.1739,0.700036,-1.07272,1.63391
27.1903,0.762316,-1.08106,1.62484
27.2067,0.739373,-1.01944,1.70502
27.2233,0.712622,-1.05007,1.59984
27.2568,0.758489,-1.06177,1.64652
27.2732,0.798385,-1.07517,1.69599
27.3064,0.758999,-1.06995,1.6165
27.3232,0.814762,-1.04486,1.61392
27.3399,0.80961,-1.0446,1.6578
27.3563,0.797328,-1.03357,1.65455
27.3729,0.785214,-1.00431,1.64704
27.3897,0.82876,-1.04951,1.69133
27.4064,0.819773,-0.995699,1.64165
27.4228,0.755706,-0.995323,1.57982
27.456,0.876086,-1.02814,1.60184
27.4729,0.84971,-0.977486,1.74076
27.4895,0.864977,-1.02396,1.62322
27.5059,0.867841,-1.0072,1.59859
27.5225,0.883275,-1.00814,1.72322
27.5393,0.846815,-0.999515,1.65067
27.556,0.905807,-0.973915,1.63177
27.5724,0.919566,-0.97688,1.55583
27.606,0.898939,-0.957557,1.58197
27.6225,0.91333,-0.947081,1.56811
27.6389,0.952834,-0.96165,1.73288
27.6555,0.945235,-0.948402,1.65743
27.6721,0.921476,-0.939129,1.52026
27.6889,0.889002,-0.943564,1.61143
27.7056,0.920603,-0.931491,1.65587
27.722,0.968783,-0.873984,1.63692
27.7387,0.882301,-0.873573,1.51306
27.7553,0.936909,-0.892689,1.56978
27.7721,0.952213,-0.873641,1.51466
27.7885,0.961723,-0.856263,1.52997
27.8051,0.898864,-0.876495,1.55574
27.8218,0.964677,-0.900512,1.63862
27.8386,0.913575,-0.862581,1.53495
27.855,0.97227,-0.832165,1.59222
27.8716,0.952332,-0.87249,1.51041
27.8883,0.984492,-0.884571,1.59068
27.9051,0.963216,-0.82644,1.61191
27.9217,0.956444,-0.8094,1.48991
27.9381,0.95159,-0.805526,1.57865
27.9548,0.97892,-0.831451,1.57916
27.9714,0.993126,-0.808332,1.58204
27.9882,0.992601,-0.793917,1.57407
28.0046,0.998967,-0.853668,1.53379
28.0213,1.04088,-0.797481,1.5817
28.0379,1.00202,-0.773932,1.55231
28.0546,0.988994,-0.770316,1.54582
28.0715,1.05976,-0.773416,1.63481
28.0878,1.02624,-0.802198,1.54661
28.1044,1.03102,-0.815823,1.54825
28.1211,1.01022,-0.776259,1.58379
28.1542,1.06327,-0.777499,1.61387
28.171,1.02196,-0.754689,1.6164
28.1875,1.03996,-0.747559,1.65488
28.2043,1.08247,-0.723655,1.62385
28.2209,1.05315,-0.745235,1.55733
28.2374,1.04991,-0.764529,1.58875
28.2541,1.05915,-0.747146,1.59255
28.2707,1.06808,-0.716102,1.55976
28.2875,1.08051,-0.748298,1.58366
28.3038,1.16671,-0.735214,1.59533
28.3205,1.0984,-0.764559,1.62761
28.3372,1.07856,-0.724072,1.50591
28.3539,1.09057,-0.727813,1.65757
28.3704,1.06555,-0.736358,1.47472
28.387,1.07969,-0.723654,1.60244
28.4036,1.12176,-0.732897,1.64702
28.4204,1.11085,-0.678836,1.6001
28.437,1.09328,-0.694622,1.51051
28.4701,1.15185,-0.682634,1.65087
28.4868,1.09643,-0.650973,1.54617
28.5035,1.09024,-0.676067,1.59194
28.52,1.10799,-0.653336,1.55731
28.5367,1.11493,-0.617396,1.63536
28.5532,1.15134,-0.646322,1.54609
28.57,1.15091,-0.642781,1.62476
28.5867,1.18503,-0.658352,1.69672
28.6031,1.11437,-0.618974,1.55619
28.6197,1.14426,-0.617714,1.56024
28.6365,1.1527,-0.630368,1.54128
28.6532,1.15937,-0.583183,1.56429
28.6696,1.12703,-0.602594,1.60487
28.6862,1.20012,-0.574496,1.52937
28.7029,1.13126,-0.602937,1.6168
28.7197,1.1577,-0.58282,1.54559
28.7361,1.12113,-0.571067,1.55992
28.7527,1.18204,-0.568183,1.58122
28.7861,1.15354,-0.527651,1.56634
28.8028,1.17985,-0.547712,1.57217
28.8192,1.17961,-0.542992,1.69122
28.8358,1.16273,-0.538457,1.59125
28.8525,1.16786,-0.51399,1.53588
28.8692,1.19953,-0.497291,1.64543
28.8857,1.20724,-0.533084,1.6029
28.9024,1.15417,-0.533691,1.56142
28.9189,1.20764,-0.508198,1.57942
28.9358,1.17775,-0.504806,1.62423
28.9524,1.2078,-0.53659,1.66297
28.9688,1.19773,-0.485058,1.55771
28.9857,1.19056,-0.494117,1.56351
29.0025,1.19455,-0.486533,1.59766
29.0189,1.20839,-0.504693,1.59558
29.0353,1.23808,-0.449193,1.65043
29.052,1.19833,-0.457954,1.56454
29.0686,1.19783,-0.442202,1.58646
29.0854,1.26346,-0.44517,1.68148
29.1018,1.27103,-0.451496,1.57784
29.1185,1.17898,-0.401539,1.63463
29.135,1.19182,-0.393102,1.63156
29.1519,1.24986,-0.401233,1.62463
29.1849,1.19914,-0.388833,1.59105
29.2015,1.29358,-0.419298,1.69182
29.2183,1.29213,-0.394418,1.61387
29.235,1.22843,-0.409542,1.74967
29.2514,1.26665,-0.396029,1.58482
29.268,1.28737,-0.390153,1.69978
29.2848,1.24476,-0.37255,1.61131
29.3015,1.26413,-0.386961,1.69429
29.3182,1.2606,-0.345647,1.6269
29.3345,1.31076,-0.302522,1.53926
29.3511,1.2399,-0.33749,1.56401
29.368,1.24995,-0.374916,1.65197
29.3846,1.25473,-0.271491,1.65791
29.401,1.29203,-0.314286,1.61399
29.4176,1.24162,-0.28521,1.66378
29.4343,1.29174,-0.258538,1.76255
29.4511,1.26608,-0.289515,1.60791
29.4675,1.27373,-0.297068,1.60369
29.4841,1.2429,-0.297297,1.64399
29.5008,1.24073,-0.270618,1.6602
29.5176,1.27981,-0.266159,1.63621
29.5342,1.24407,-0.256966,1.67984
29.5506,1.27567,-0.252922,1.55665
29.5673,1.19144,-0.246087,1.59506
29.584,1.23383,-0.264163,1.54255
29.6007,1.27961,-0.272582,1.64549
29.6171,1.23096,-0.257762,1.65837
29.6337,1.21592,-0.232686,1.54658
29.6504,1.30182,-0.254523,1.49671
29.6672,1.27181,-0.23391,1.59584
29.6836,1.27152,-0.226764,1.57715
29.7003,1.30348,-0.20632,1.62759
29.7169,1.317,-0.232765,1.64108
29.7337,1.25161,-0.160738,1.62666
29.7504,1.27752,-0.166235,1.54563
29.7668,1.26851,-0.183658,1.6064
29.7834,1.27051,-0.192716,1.54843
29.8001,1.2278,-0.162437,1.63264
29.8168,1.2591,-0.124976,1.53973
29.8332,1.2442,-0.154595,1.6336
29.8499,1.23552,-0.148438,1.56112
29.8665,1.29352,-0.163934,1.67058
29.9,1.2285,-0.103351,1.54946
29.9164,1.26642,-0.151804,1.60457
29.9332,1.28903,-0.157739,1.54323
29.9497,1.2819,-0.161166,1.56622
29.9664,1.30577,-0.143629,1.44983
29.9828,1.27579,-0.1133,1.56397
29.9995,1.31901,-0.135803,1.57404
30.0162,1.328,-0.0972562,1.60344
30.0329,1.30712,-0.0798653,1.58023
30.0494,1.35681,-0.0551301,1.6111
30.066,1.26964,-0.0520357,1.50325
30.0826,1.32702,-0.0368781,1.60589
30.0994,1.32144,-0.045307,1.61771
30.116,1.35634,-0.0436688,1.56482
30.1325,1.30257,-0.0533172,1.57987
30.1491,1.26762,-0.0484883,1.62597
30.1658,1.30214,-0.0152159,1.50247
30.1826,1.27965,-0.0589884,1.64132
30.199,1.329,-0.0399304,1.60652
30.2156,1.30225,-0.0196466,1.60941
30.249,1.28594,-0.0402993,1.58055
30.2657,1.29637,0.0134606,1.56997
30.299,1.34826,-0.00935552,1.66547
30.3155,1.31515,0.0353084,1.54955
30.3322,1.30265,0.0193922,1.52351
30.3486,1.3019,0.0714017,1.51301
30.3652,1.27179,0.0544898,1.65883
30.3818,1.35186,0.0606226,1.63643
30.3986,1.30071,0.0837699,1.63
30.4151,1.29891,0.0674262,1.5628
30.4317,1.3216,0.0589244,1.60327
30.4483,1.26441,0.0836642,1.63854
30.4651,1.30187,0.117136,1.61251
30.4818,1.26568,0.122059,1.61497
30.4982,1.30763,0.108876,1.53473
30.5148,1.24813,0.105894,1.54969
30.5316,1.27168,0.108726,1.67565
30.5483,1.24694,0.123872,1.55389
30.5647,1.32848,0.123335,1.60639
30.5813,1.27559,0.127783,1.57516
30.6148,1.28518,0.126076,1.54469
30.6314,1.28351,0.129842,1.57176
30.6478,1.2386,0.165743,1.55722
30.6644,1.2909,0.150611,1.60061
30.6812,1.25997,0.175485,1.51239
30.6979,1.29579,0.147427,1.51533
30.7143,1.28326,0.166529,1.59593
30.731,1.31623,0.201795,1.65151
30.7476,1.3256,0.18783,1.62205
30.7644,1.25084,0.204381,1.60178
30.7808,1.3033,0.203501,1.66368
30.7974,1.30139,0.218737,1.58434
30.814,1.28376,0.203865,1.61562
30.8309,1.31685,0.245364,1.66108
30.8475,1.25176,0.262734,1.60888
30.8639,1.26552,0.275752,1.56008
30.8805,1.25177,0.251904,1.50909
30.8972,1.2309,0.244421,1.61417
30.914,1.25771,0.263885,1.48633
30.9304,1.25007,0.2782,1.53078
30.947,1.27497,0.26756,1.54523
30.9637,1.24421,0.284828,1.60269
30.9805,1.26996,0.275877,1.57589
30.9969,1.26974,0.321218,1.66458
31.0135,1.25236,0.271768,1.57113
31.0302,1.26747,0.351834,1.58768
31.0469,1.2725,0.291545,1.57935
31.0636,1.22922,0.317167,1.5805
31.08,1.22053,0.310579,1.55995
31.0966,1.2289,0.305458,1.46332
31.1133,1.26106,0.350093,1.55448
31.1301,1.23992,0.316051,1.63572
31.1465,1.22276,0.327628,1.6075
31.1632,1.20882,0.321118,1.55559
31.1798,1.27244,0.368123,1.6096
31.1965,1.20093,0.39826,1.63782
31.2133,1.23682,0.354318,1.56888
31.2296,1.18831,0.36488,1.60773
31.2463,1.21254,0.401166,1.56279
31.263,1.2284,0.374217,1.55596
31.2797,1.22193,0.385351,1.7045
31.2961,1.23022,0.405712,1.57476
31.3128,1.24959,0.423319,1.50941
31.3297,1.18313,0.385069,1.53568
31.3463,1.1975,0.394372,1.61201
31.3629,1.25699,0.409182,1.62213
31.3793,1.17936,0.418355,1.50169
31.3959,1.17413,0.476031,1.56987
31.4129,1.23353,0.448337,1.59385
31.4293,1.1482,0.444226,1.63225
31.4458,1.23558,0.453991,1.53085
31.4624,1.18601,0.467409,1.60753
31.4793,1.22736,0.435277,1.57522
31.4958,1.18957,0.477769,1.57579
31.5122,1.1865,0.461061,1.59807
31.5289,1.18406,0.53757,1.6027
31.5457,1.17849,0.538188,1.62063
31.5623,1.19479,0.515208,1.54093
31.579,1.15779,0.471435,1.61826
31.5954,1.17281,0.560636,1.59999
31.6122,1.18755,0.552202,1.5818
31.6454,1.20592,0.518693,1.62093
31.6619,1.11756,0.507958,1.56488
31.6786,1.15665,0.544541,1.57255
31.6951,1.14295,0.554976,1.61674
31.7119,1.13241,0.572215,1.57608
31.7286,1.13872,0.575329,1.59592
31.7455,1.08983,0.606804,1.51629
31.7616,1.09593,0.572129,1.65761
31.7784,1.09868,0.594564,1.55854
31.7951,1.1412,0.571287,1.67039
31.8115,1.101,0.609491,1.55259
31.8281,1.15328,0.582172,1.56317
31.8448,1.08294,0.623252,1.53992
31.8616,1.14247,0.594122,1.65401
31.878,1.07689,0.603002,1.58243
31.9112,1.11707,0.678267,1.62533
31.928,1.09756,0.619393,1.67336
31.9447,1.11182,0.662617,1.54492
31.9611,1.05905,0.660987,1.53721
31.9777,1.07815,0.643005,1.63059
31.9944,1.09071,0.649994,1.67277
32.0111,1.07801,0.662413,1.70749
32.0276,1.07253,0.6715,1.61863
32.0608,1.06838,0.703054,1.67923
32.0777,1.11821,0.668263,1.56296
32.0943,1.0848,0.690223,1.58245
32.1107,1.06722,0.657208,1.61039
32.1273,1.08773,0.684303,1.67017
32.1441,1.05498,0.691948,1.57517
32.1608,1.02495,0.680979,1.5152
32.1772,1.04864,0.702441,1.59034
32.1938,1.04898,0.691654,1.62074
32.2105,1.0517,0.722833,1.64024
32.2273,1.01874,0.751173,1.54266
32.2437,0.992174,0.742745,1.5605
32.2603,1.03477,0.753267,1.58879
32.2769,1.00713,0.714151,1.56246
32.2938,1.04077,0.712479,1.5317
32.3104,1.02806,0.760809,1.58365
32.3268,1.00328,0.727651,1.64719
32.3434,0.996505,0.771774,1.57335
32.3602,1.02882,0.779999,1.57769
32.3768,1.02137,0.768342,1.46167
32.3933,0.986298,0.789872,1.62243
32.4099,1.00946,0.78478,1.58046
32.4266,0.970413,0.791,1.61315
32.4434,0.921745,0.804406,1.55722
32.46,0.981639,0.834399,1.51914
32.493,1.05394,0.787831,1.72197
32.5098,0.957111,0.800965,1.60646
32.5265,0.948681,0.797775,1.55205
32.5429,0.957015,0.806917,1.59654
32.5596,0.983934,0.818336,1.57977
32.5762,1.00597,0.825943,1.72913
32.593,0.967755,0.82019,1.65276
32.6094,0.955054,0.852798,1.54031
32.626,0.929661,0.845225,1.5955
32.6427,0.962308,0.829755,1.59565
32.6595,0.950251,0.839624,1.62213
32.6761,0.961922,0.845697,1.53713
32.6925,0.953828,0.847173,1.6171
32.7092,0.95235,0.862879,1.70015
32.7259,0.961095,0.884677,1.60503
32.7426,0.91752,0.872862,1.57283
32.7591,0.908621,0.860087,1.58259
32.7757,0.934766,0.878202,1.62354
32.7923,0.948402,0.902355,1.54222
32.8092,0.92378,0.92661,1.61615
32.8255,0.88889,0.902843,1.61182
32.8426,0.846794,0.872889,1.54726
32.8588,0.903845,0.934049,1.62906
32.8756,0.822499,0.899439,1.65521
32.8921,0.849308,0.933671,1.54509
32.9086,0.871538,0.930193,1.59764
32.9253,0.854066,0.927448,1.54463
32.942,0.86618,0.935732,1.60363
32.9587,0.88145,0.910878,1.64456
32.9751,0.830197,0.898617,1.54428
32.9918,0.864415,0.934874,1.62091
33.0084,0.834595,0.928021,1.63809
33.0252,0.834081,0.955507,1.68297
33.0418,0.863383,0.963948,1.56614
33.0583,0.85495,0.955023,1.66323
33.0749,0.840436,0.954865,1.63819
33.0916,0.808079,0.969248,1.55157
33.1083,0.766496,0.967847,1.60465
33.1248,0.806702,0.946649,1.54308
33.1414,0.815817,0.979521,1.58597
33.1581,0.792545,0.990466,1.60138
33.1748,0.783839,0.980693,1.6156
33.1915,0.780921,0.960525,1.64785
33.2081,0.751374,0.984511,1.53047
33.2245,0.752808,1.02548,1.66388
33.2413,0.790465,0.988916,1.58432
33.2579,0.773291,1.00672,1.58722
33.2744,0.756497,0.995301,1.56004
33.291,0.751699,0.972676,1.56539
33.3077,0.776869,0.936743,1.55569
33.3245,0.770198,1.00796,1.64768
33.3409,0.728973,0.997897,1.61478
33.3575,0.735981,1.01231,1.47686
33.3741,0.692053,0.987776,1.62888
33.3909,0.775883,1.04683,1.62442
33.4075,0.668646,1.03337,1.51149
33.4406,0.752981,1.01864,1.62841
33.4573,0.707775,1.04522,1.61749
33.474,0.699925,1.04126,1.54811
33.4905,0.694026,1.03068,1.55536
33.5071,0.684023,1.07306,1.63835
33.5238,0.673215,1.0455,1.53842
33.5406,0.68211,1.03522,1.66238
33.557,0.677151,1.0516,1.58861
33.5738,0.664848,1.06706,1.54438
33.5902,0.717636,1.05684,1.63707
33.607,0.611149,1.11803,1.54462
33.6237,0.650723,1.08386,1.55589
33.6401,0.607233,1.07909,1.58814
33.6567,0.653197,1.05783,1.58347
33.6735,0.640172,1.08151,1.63751
33.6902,0.642982,1.10023,1.54607
33.7066,0.590182,1.07876,1.60391
33.7232,0.627907,1.1024,1.589
33.7398,0.590929,1.11817,1.6245
33.7567,0.635818,1.10524,1.65398
33.7733,0.574507,1.08652,1.58292
33.7897,0.604119,1.14372,1.59339
33.8063,0.593364,1.09481,1.66872
33.823,0.595963,1.13852,1.57477
33.8398,0.582311,1.141,1.61715
33.8728,0.549024,1.12026,1.55787
33.8895,0.542751,1.09371,1.60465
33.9063,0.516513,1.15657,1.55221
33.9227,0.576025,1.14147,1.55102
33.9394,0.532276,1.115,1.5683
33.956,0.499758,1.13521,1.59016
33.9728,0.521891,1.15149,1.65403
33.9894,0.500671,1.16406,1.60911
34.0225,0.506978,1.13602,1.63526
34.0392,0.502807,1.15058,1.52613
34.0559,0.503563,1.17409,1.52376
34.0723,0.474793,1.1905,1.61019
34.0889,0.471549,1.16903,1.57473
34.1056,0.465124,1.16112,1.57247
34.1224,0.444482,1.17203,1.50421
34.1388,0.462797,1.11755,1.62263
34.1555,0.495988,1.18239,1.60174
34.172,0.425596,1.11057,1.55861
34.1888,0.472361,1.11663,1.59773
34.2055,0.438709,1.11226,1.68341
34.2386,0.423796,1.159,1.52955
34.2552,0.431592,1.19022,1.61758
34.272,0.36794,1.13936,1.58443
34.2884,0.414526,1.16056,1.59225
34.3051,0.40645,1.16825,1.68573
34.3385,0.390258,1.18244,1.57506
34.3552,0.373809,1.169,1.62769
34.3716,0.40961,1.18258,1.64508
34.3882,0.349875,1.21793,1.64956
34.4053,0.350013,1.13725,1.5971
34.4217,0.316022,1.20784,1.53204
34.438,0.332711,1.19102,1.58135
34.4547,0.343434,1.18663,1.5828
34.4713,0.313123,1.17187,1.57975
34.4884,0.366407,1.14548,1.61788
34.5048,0.314209,1.21616,1.53038
34.5212,0.324116,1.18182,1.55322
34.5379,0.317571,1.22105,1.54966
34.5548,0.313294,1.21823,1.54238
34.5712,0.305665,1.1768,1.57661
34.5876,0.306041,1.1877,1.60924
34.6044,0.290745,1.19236,1.59297
34.6209,0.313606,1.19669,1.63687
34.6377,0.284791,1.21691,1.64571
34.6708,0.258089,1.23428,1.59471
34.6876,0.282813,1.21476,1.58956
34.7042,0.211322,1.24439,1.52945
34.7373,0.208533,1.2101,1.5697
34.7539,0.243734,1.20541,1.60863
34.7706,0.264351,1.21006,1.66578
34.7874,0.277811,1.21684,1.64288
34.8038,0.192919,1.23743,1.5594
34.8204,0.219358,1.1743,1.58661
34.837,0.202203,1.21875,1.55264
34.8538,0.208693,1.20999,1.61216
34.8705,0.219111,1.17126,1.63384
34.8869,0.206847,1.20358,1.60283
34.9035,0.182074,1.2077,1.56965
34.9206,0.163673,1.23604,1.61579
34.937,0.187905,1.2501,1.66861
34.9534,0.139444,1.18434,1.58463
34.9701,0.128392,1.24304,1.55413
34.987,0.137078,1.22119,1.56196
35.0035,0.179497,1.25004,1.62646
35.0365,0.0771461,1.20734,1.61601
35.0532,0.118792,1.20288,1.58524
35.0699,0.168244,1.21871,1.66949
35.0866,0.0979249,1.18517,1.64232
35.103,0.122245,1.22209,1.60415
35.1196,0.112503,1.26186,1.59321
35.1363,0.0910264,1.21669,1.54233
35.1531,0.138696,1.26081,1.66306
35.1695,0.122215,1.25326,1.57116
35.1862,0.0750453,1.23197,1.54548
35.2027,0.0445577,1.27562,1.60401
35.2195,0.0728468,1.2052,1.54454
35.2363,0.0583031,1.20365,1.54916
35.2526,0.0706477,1.23443,1.49129
35.2692,0.0324082,1.26017,1.58108
35.286,0.0168221,1.22155,1.58701
35.3027,0.0692203,1.24635,1.61421
35.3191,-0.0134927,1.24697,1.53762
35.3524,-0.0113137,1.26308,1.58341
35.3692,0.0266475,1.23993,1.63222
35.3856,-0.00222573,1.23178,1.62196
35.4022,-0.00207645,1.26114,1.58536
35.4188,-0.0165239,1.21679,1.60818
35.4356,0.00985097,1.24264,1.60155
35.4523,-0.0529544,1.24728,1.5432
35.4687,-0.0435419,1.24622,1.69113
35.4853,-0.0023172,1.27405,1.65898
35.5021,-0.04282,1.26289,1.68145
35.5352,-0.0567731,1.2643,1.52429
35.5518,-0.0522795,1.25859,1.63105
35.5686,-0.0487829,1.25696,1.67358
35.5853,-0.0759658,1.24994,1.58387
35.6019,-0.0824301,1.23493,1.61095
35.6183,-0.0722391,1.25318,1.67072
35.6349,-0.0821942,1.2411,1.53291
35.6517,-0.0764365,1.23836,1.58418
35.6684,-0.071486,1.23651,1.66119
35.6848,-0.104934,1.25018,1.52795
35.7014,-0.100837,1.22385,1.576
35.7181,-0.109029,1.22913,1.54672
35.7349,-0.119028,1.26618,1.62833
35.7513,-0.093337,1.22454,1.64195
35.7679,-0.1378,1.26624,1.60627
35.7846,-0.168859,1.25958,1.57905
35.8013,-0.122645,1.28425,1.53046
35.818,-0.161255,1.25709,1.63891
35.8344,-0.151809,1.22644,1.59396
35.851,-0.197558,1.20739,1.59636
35.8678,-0.160344,1.20096,1.57571
35.8845,-0.167425,1.22383,1.48329
35.9009,-0.172091,1.21817,1.67266
35.9178,-0.183346,1.21698,1.56375
35.9342,-0.201624,1.22376,1.54292
35.951,-0.197224,1.20847,1.58018
35.9674,-0.180256,1.23282,1.58142
35.9841,-0.195096,1.23914,1.55155
36.0007,-0.219694,1.26017,1.51716
36.0175,-0.207291,1.24284,1.53137
36.0341,-0.228728,1.20947,1.63506
36.0505,-0.249223,1.22136,1.66957
36.0672,-0.286861,1.20168,1.53096
36.0839,-0.261392,1.22854,1.58634
36.1006,-0.276791,1.23223,1.58635
36.117,-0.247128,1.22191,1.57415
36.1503,-0.242215,1.21806,1.57294
36.1671,-0.260452,1.16986,1.53329
36.1837,-0.264819,1.1976,1.56252
36.2002,-0.317956,1.26652,1.46937
36.2168,-0.287741,1.22536,1.57491
36.2336,-0.336242,1.23317,1.57538
36.2502,-0.299502,1.22534,1.51895
36.2666,-0.335212,1.22745,1.59433
36.2839,-0.315877,1.22407,1.60952
36.2999,-0.276161,1.18994,1.6931
36.3167,-0.351966,1.20537,1.61605
36.3334,-0.371769,1.22428,1.55241
36.3498,-0.347249,1.16303,1.66371
36.3664,-0.356551,1.18227,1.51164
36.3998,-0.395101,1.18137,1.56322
36.4163,-0.418714,1.21638,1.53912
36.4329,-0.413758,1.19598,1.56586
36.4495,-0.407456,1.22855,1.50391
36.4664,-0.366192,1.20924,1.50664
36.4828,-0.357525,1.17149,1.51534
36.4994,-0.406493,1.14668,1.57273
36.516,-0.382138,1.17959,1.56399
36.5328,-0.426742,1.1545,1.52129
36.5495,-0.413339,1.17048,1.60082
36.5659,-0.422372,1.21915,1.5924
36.5825,-0.430728,1.17268,1.47963
36.5993,-0.463257,1.17229,1.62246
36.6159,-0.421636,1.22013,1.5963
36.6324,-0.483095,1.20413,1.6133
36.649,-0.450898,1.20923,1.52379
36.6656,-0.497047,1.16357,1.52136
36.6825,-0.433223,1.23735,1.59418
36.6992,-0.498228,1.11591,1.61807
36.7321,-0.51541,1.16796,1.55114
36.7491,-0.478399,1.15833,1.64244
36.7656,-0.521222,1.11153,1.68701
36.782,-0.461494,1.14767,1.59955
36.7986,-0.516525,1.13187,1.55516
36.8153,-0.540547,1.17438,1.61203
36.8485,-0.575684,1.15711,1.52218
36.8651,-0.495728,1.1522,1.51806
36.8817,-0.557375,1.12162,1.58137
36.8985,-0.522359,1.10859,1.52479
36.9152,-0.513683,1.11305,1.57801
36.9316,-0.571738,1.15383,1.51401
36.9482,-0.571651,1.09773,1.47539
36.9649,-0.613404,1.09609,1.55745
36.9817,-0.538687,1.12926,1.66341
36.9981,-0.55162,1.13444,1.55192
37.0147,-0.599632,1.09382,1.50078
37.0314,-0.581796,1.11069,1.55592
37.0482,-0.625188,1.15514,1.60288
37.0648,-0.604269,1.14086,1.62058
37.0812,-0.653305,1.13108,1.55409
37.0978,-0.604109,1.08075,1.6348
37.1146,-0.670042,1.08608,1.54011
37.1313,-0.630479,1.10344,1.65325
37.1477,-0.672507,1.07306,1.55718
37.1643,-0.634424,1.09633,1.57483
37.181,-0.63994,1.06331,1.67335
37.1978,-0.637226,1.10916,1.52955
37.2146,-0.673877,1.07483,1.56775
37.2308,-0.693254,1.08013,1.55727
37.2474,-0.663853,1.09682,1.54525
37.2642,-0.699052,1.01353,1.55715
37.2809,-0.697421,1.05899,1.64261
37.2973,-0.668481,1.11486,1.5817
37.314,-0.731378,1.06218,1.54176
37.3307,-0.696025,1.05581,1.5844
37.3474,-0.684072,1.00054,1.63909
37.3638,-0.660319,1.05869,1.58507
37.3804,-0.732698,1.0085,1.68585
37.3971,-0.718562,1.03581,1.57884
37.4139,-0.749442,1.01679,1.5855
37.4305,-0.768122,1.01089,1.58411
37.4469,-0.7623,1.0314,1.60506
37.4803,-0.734741,1.09069,1.59156
37.497,-0.799323,1.0409,1.46699
37.5134,-0.76713,1.04104,1.53751
37.5301,-0.764374,0.968346,1.58624
37.5468,-0.74787,1.01549,1.56229
37.5635,-0.771516,1.03833,1.60195
37.5799,-0.785541,0.976819,1.5437
37.5966,-0.816755,1.02666,1.59072
37.6132,-0.801909,0.983242,1.60183
37.6466,-0.801387,0.997353,1.57534
37.663,-0.760598,0.999004,1.60078
37.6797,-0.797894,1.01198,1.46576
37.6964,-0.813982,0.966548,1.61887
37.7131,-0.805431,0.9353,1.68706
37.7295,-0.808939,0.918908,1.64881
37.7462,-0.794879,0.957513,1.53313
37.7628,-0.848045,0.990309,1.55158
37.7798,-0.862709,0.945254,1.62236
37.7961,-0.86137,0.958366,1.58481
37.8127,-0.819918,0.963288,1.56103
37.8293,-0.860497,0.940046,1.61548
37.8461,-0.82267,0.948613,1.65758
37.8627,-0.850517,0.91491,1.59088
37.8792,-0.86874,0.920709,1.57902
37.8958,-0.863362,0.925863,1.61896
37.9124,-0.85835,0.917192,1.63418
37.9292,-0.879386,0.931658,1.61299
37.9456,-0.840406,0.9429,1.56722
37.9623,-0.877874,0.904286,1.64215
37.9789,-0.887206,0.883184,1.62366
37.9957,-0.853712,0.883551,1.6854
38.0124,-0.875968,0.899731,1.63041
38.0288,-0.923208,0.85508,1.55657
38.0454,-0.929831,0.890992,1.49459
38.0621,-0.926206,0.853805,1.58337
38.0789,-0.905932,0.868838,1.58817
38.0953,-0.927545,0.89083,1.59677
38.1285,-0.950659,0.915505,1.61175
38.1454,-0.984815,0.858683,1.60473
38.162,-0.938143,0.864744,1.61932
38.1784,-1.03772,0.877679,1.54305
38.195,-0.928942,0.856748,1.60004
38.2118,-0.982763,0.857079,1.59078
38.2284,-0.980667,0.822841,1.60082
38.2453,-1.00225,0.860558,1.55452
38.2615,-0.987889,0.843517,1.53778
38.2782,-1.01303,0.806396,1.60255
38.2949,-0.985808,0.811644,1.63143
38.3114,-1.01231,0.809796,1.5777
38.328,-1.00763,0.808162,1.59893
38.3446,-1.01608,0.838183,1.51975
38.3614,-0.941082,0.808202,1.62317
38.3781,-1.01405,0.775874,1.64717
