uwbtime,uwbx,uwby,uwbz
8.37207,1.29543,0.0268422,1.67157
8.40512,1.28862,0.0291202,1.68161
8.42176,1.29167,0.0301009,1.6862
8.43858,1.29047,0.0280366,1.68011
8.45518,1.29381,0.0285364,1.6908
8.47161,1.29262,0.0347606,1.68022
8.48825,1.29202,0.0336289,1.68675
8.50498,1.28651,0.033499,1.68072
8.52169,1.28254,0.0328126,1.67831
8.53811,1.28391,0.0338028,1.69025
8.55473,1.28494,0.0368747,1.6972
8.57139,1.2865,0.0331473,1.70239
8.58818,1.28839,0.0340163,1.69865
8.60462,1.28657,0.0311325,1.69822
8.62124,1.2883,0.0345733,1.69702
8.63785,1.28474,0.0340487,1.69449
8.65467,1.28677,0.0333918,1.69142
8.6713,1.28473,0.0362946,1.69435
8.68812,1.28022,0.0365649,1.68144
8.70436,1.27506,0.0387991,1.6791
8.72108,1.27677,0.0375535,1.67489
8.73778,1.27804,0.0348503,1.68786
8.75422,1.27555,0.0333195,1.68029
8.77086,1.28296,0.0323803,1.67457
8.78764,1.2841,0.0320238,1.66699
8.8043,1.28333,0.0353839,1.67089
8.82092,1.27994,0.0374597,1.67497
8.83734,1.2821,0.035533,1.67055
8.85396,1.28219,0.0345447,1.66778
8.87074,1.28787,0.0331192,1.66497
8.88742,1.28625,0.027263,1.66631
8.90384,1.28566,0.0262829,1.6625
8.92046,1.28275,0.0318474,1.66274
8.93712,1.28039,0.0326117,1.65059
8.95389,1.28428,0.0302079,1.66373
8.97035,1.28252,0.0322858,1.67462
9.00359,1.28453,0.0285978,1.6678
9.02038,1.28582,0.029626,1.66966
9.03703,1.28658,0.0297329,1.66218
9.05362,1.28771,0.0282832,1.66956
9.07011,1.28897,0.0252746,1.67581
9.08681,1.28584,0.027789,1.66815
9.10351,1.2906,0.0228627,1.67115
9.11997,1.29055,0.0236747,1.66751
9.13657,1.2946,0.0254555,1.66742
9.15321,1.29707,0.0238496,1.66597
9.17007,1.2969,0.0195725,1.66819
